SEQUENCE,INTDATE,AREACOUNTY,AREAZIP,GEARCODE,STDEPTH,ENDDEPTH,SPECIES,NODCCODE,STLENGTH,LENGTHTYPE,WEIGHT
9290161,3/3/1992,0,190,104,0,0,142,,213,,171
9290161,3/3/1992,0,190,104,0,0,142,,190,,178
9290161,3/3/1992,0,190,104,0,0,142,,200,,200
9290161,3/3/1992,0,190,104,0,0,142,,140,,242
9290161,3/3/1992,0,190,104,0,0,142,,190,,135
9290161,3/3/1992,0,190,104,0,0,142,,234,,220
9290161,3/3/1992,0,190,104,0,0,142,,213,,165
9290161,3/3/1992,0,190,104,0,0,142,,251,,215
9290161,3/3/1992,0,190,104,0,0,142,,233,,190
9290161,3/3/1992,0,190,104,0,0,142,,222,,150
9290161,3/3/1992,0,190,104,0,0,142,,233,,160
9290161,3/3/1992,0,190,104,0,0,142,,200,,135
9290161,3/3/1992,0,190,104,0,0,142,,231,,235
9290161,3/3/1992,0,190,104,0,0,142,,200,,145
9290161,3/3/1992,0,190,104,0,0,142,,212,,140
9290161,3/3/1992,0,190,104,0,0,142,,250,,260
9290161,3/3/1992,0,190,104,0,0,142,,263,,255
9290161,3/3/1992,0,190,104,0,0,142,,242,,300
9290161,3/3/1992,0,190,104,0,0,140,,401,,845
9290161,3/3/1992,0,190,104,0,0,140,,311,,395
9290161,3/3/1992,0,190,104,0,0,140,,282,,290
9290161,3/3/1992,0,190,104,0,0,140,,283,,335
9290161,3/3/1992,0,190,104,0,0,140,,352,,530
9290161,3/3/1992,0,190,104,0,0,140,,250,,195
9290161,3/3/1992,0,190,104,0,0,140,,213,,180
9290161,3/3/1992,0,190,104,0,0,140,,232,,240
9290161,3/3/1992,0,190,104,0,0,140,,211,,150
9290161,3/3/1992,0,190,104,0,0,140,,233,,210
9290161,3/3/1992,0,190,104,0,0,140,,344,,560
9290161,3/3/1992,0,190,104,0,0,140,,300,,370
9290161,3/3/1992,0,190,104,0,0,140,,250,,175
9290161,3/3/1992,0,190,104,0,0,88,,266,,270
9290161,3/3/1992,0,190,104,0,0,88,,272,,250
9290161,3/3/1992,0,190,104,0,0,88,,280,,420
9290161,3/3/1992,0,190,104,0,0,88,,270,,300
9290161,3/3/1992,0,190,104,0,0,88,,250,,250
9290161,3/3/1992,0,190,104,0,0,88,,200,,135
9290161,3/3/1992,0,190,104,0,0,155,,212,,225
9290161,3/3/1992,0,190,104,0,0,155,,190,,145
9290161,3/3/1992,0,190,104,0,0,155,,210,,190
9290161,3/3/1992,0,190,104,0,0,155,,243,,265
9290161,3/3/1992,0,190,104,0,0,155,,180,,130
9290161,3/3/1992,0,190,104,0,0,155,,222,,200
9290161,3/3/1992,0,190,104,0,0,155,,200,,185
9290161,3/3/1992,0,190,104,0,0,155,,255,,250
9290161,3/3/1992,0,190,104,0,0,155,,212,,230
9290161,3/3/1992,0,190,104,0,0,155,,233,,250
9290161,3/3/1992,0,190,104,0,0,155,,272,,150
9290161,3/3/1992,0,190,104,0,0,155,,243,,255
9290161,3/3/1992,0,190,104,0,0,155,,212,,250
9290161,3/3/1992,0,190,104,0,0,155,,193,,140
9290161,3/3/1992,0,190,104,0,0,155,,232,,270
9290161,3/3/1992,0,190,104,0,0,155,,243,,270
9290161,3/3/1992,0,190,104,0,0,155,,250,,275
9290161,3/3/1992,0,190,104,0,0,155,,242,,230
9290161,3/3/1992,0,190,104,0,0,155,,190,,150
9290161,3/3/1992,0,190,104,0,0,155,,243,,250
9290161,3/3/1992,0,190,104,0,0,155,,232,,230
9290161,3/3/1992,0,190,104,0,0,155,,221,,215
9290161,3/3/1992,0,190,104,0,0,155,,243,,300
9290161,3/3/1992,0,190,104,0,0,155,,231,,241
9290161,3/3/1992,0,190,104,0,0,155,,213,,215
9290161,3/3/1992,0,190,104,0,0,155,,190,,126
9290161,3/3/1992,0,190,104,0,0,155,,200,,165
9290161,3/3/1992,0,190,104,0,0,155,,252,,270
9290161,3/3/1992,0,190,104,0,0,156,,212,,190
9290161,3/3/1992,0,190,104,0,0,156,,266,,310
9290161,3/3/1992,0,190,104,0,0,142,,200,,180
9290161,3/3/1992,0,190,104,0,0,142,,212,,170
9290161,3/3/1992,0,190,104,0,0,142,,200,,140
9290161,3/3/1992,0,190,104,0,0,142,,211,,150
9290161,3/3/1992,0,190,104,0,0,142,,213,,155
9290161,3/3/1992,0,190,104,0,0,142,,160,,186
9290161,3/3/1992,0,190,104,0,0,142,,252,,225
9290161,3/3/1992,0,190,104,0,0,142,,220,,114
9290161,3/3/1992,0,190,104,0,0,140,,255,,112
9290161,3/3/1992,0,190,104,0,0,164,,200,,190
9290161,3/3/1992,0,190,104,0,0,164,,203,,220
9290161,3/3/1992,0,190,104,0,0,164,,232,,305
9290161,3/3/1992,0,190,104,0,0,164,,243,,300
9290161,3/3/1992,0,190,104,0,0,164,,266,,300
9290178,3/3/1992,,290,101,0,0,155,,239,,235
9290178,3/3/1992,,290,101,0,0,155,,224,,230
9290178,3/3/1992,,290,101,0,0,155,,217,,225
9290178,3/3/1992,,290,101,0,0,155,,190,,145
9290178,3/3/1992,,290,101,0,0,155,,181,,130
9290178,3/3/1992,,290,101,0,0,155,,227,,230
9290178,3/3/1992,,290,101,0,0,155,,221,,225
9290178,3/3/1992,,290,101,0,0,155,,220,,195
9290178,3/3/1992,,290,101,0,0,155,,209,,190
9290178,3/3/1992,,290,101,0,0,155,,205,,175
9290178,3/3/1992,,290,101,0,0,155,,239,,235
9290178,3/3/1992,,290,101,0,0,155,,224,,230
9290178,3/3/1992,,290,101,0,0,155,,217,,225
9290178,3/3/1992,,290,101,0,0,155,,190,,145
9290178,3/3/1992,,290,101,0,0,155,,181,,136
9290178,3/3/1992,,290,101,0,0,155,,227,,230
9290178,3/3/1992,,290,101,0,0,155,,221,,225
9290178,3/3/1992,,290,101,0,0,155,,220,,195
9290178,3/3/1992,,290,101,0,0,155,,209,,190
9290178,3/3/1992,,290,101,0,0,155,,205,,175
9290178,3/3/1992,,290,101,0,0,155,,204,,200
9290178,3/3/1992,,290,101,0,0,155,,219,,190
9290178,3/3/1992,,290,101,0,0,155,,211,,181
9290178,3/3/1992,,290,101,0,0,155,,224,,225
9290178,3/3/1992,,290,101,0,0,155,,230,,225
9290178,3/3/1992,,290,101,0,0,155,,199,,165
9290178,3/3/1992,,290,101,0,0,155,,219,,210
9290178,3/3/1992,,290,101,0,0,155,,220,,190
9290178,3/3/1992,,290,101,0,0,136,,245,,235
9290178,3/3/1992,,290,101,0,0,136,,253,,325
9290178,3/3/1992,,290,101,0,0,136,,243,,265
9290178,3/3/1992,,290,101,0,0,136,,253,,285
9290178,3/3/1992,,290,101,0,0,136,,250,,310
9290178,3/3/1992,,290,101,0,0,136,,231,,310
9290179,3/3/1992,,290,101,0,0,136,,285,,390
9290179,3/3/1992,,290,101,0,0,136,,269,,310
9290179,3/3/1992,,290,101,0,0,136,,285,,365
9290179,3/3/1992,,290,101,0,0,136,,300,,400
9290179,3/3/1992,,290,101,0,0,136,,213,,180
9290179,3/3/1992,,290,101,0,0,136,,280,,325
9290179,3/3/1992,,290,101,0,0,136,,235,,190
9290179,3/3/1992,,290,101,0,0,136,,279,,330
9290179,3/3/1992,,290,101,0,0,136,,249,,250
9290179,3/3/1992,,290,101,0,0,136,,271,,250
9290191,3/3/1992,,330,116,0,0,901,,92,,785
9290191,3/3/1992,,330,116,0,0,901,,83,,570
9290191,3/3/1992,,330,116,0,0,901,,81,,605
9290191,3/3/1992,,330,116,0,0,901,,112,,1165
9290191,3/3/1992,,330,116,0,0,901,,96,,925
9290191,3/3/1992,,330,116,0,0,901,,83,,555
9290191,3/3/1992,,330,116,0,0,901,,77,,490
9290191,3/3/1992,,330,116,0,0,189,,372,,1090
9290191,3/3/1992,,330,116,0,0,189,,630,,1090
9290192,3/3/1992,,330,116,0,0,901,,106,,1255
9290192,3/3/1992,,330,116,0,0,901,,120,,0
9290192,3/3/1992,,330,116,0,0,901,,105,,1205
9290192,3/3/1992,,330,116,0,0,901,,113,,1420
9290192,3/3/1992,,330,116,0,0,901,,148,,2497
9290192,3/3/1992,,330,116,0,0,901,,106,,1325
9290192,3/3/1992,,330,116,0,0,901,,105,,1160
9290192,3/3/1992,,330,116,0,0,88,,465,,1755
9290192,3/3/1992,,330,116,0,0,901,,96,,1055
9290192,3/3/1992,,330,116,0,0,189,,400,,1490
9290192,3/3/1992,,330,116,0,0,901,,96,,965
9290192,3/3/1992,,330,116,0,0,901,,91,,750
9290192,3/3/1992,,330,116,0,0,901,,105,,1130
9290192,3/3/1992,,330,116,0,0,901,,82,,640
9290192,3/3/1992,,330,116,0,0,901,,87,,755
9290192,3/3/1992,,330,116,0,0,901,,99,,980
9290192,3/3/1992,,330,116,0,0,901,,87,,750
9290192,3/3/1992,,330,116,0,0,901,,78,,510
9290192,3/3/1992,,330,116,0,0,901,,87,,725
9292235,3/3/1992,,50,600,35,0,140,,373,,715
9292235,3/3/1992,,50,600,35,0,134,,442,,725
9292235,3/3/1992,,50,600,35,0,134,,412,,635
9292235,3/3/1992,,50,600,35,0,134,,710,,2834
9292235,3/3/1992,,50,600,35,0,251,,315,,565
9292236,3/3/1992,,50,300,40,0,88,,403,,830
9292236,3/3/1992,,50,300,40,0,88,,396,,805
9292236,3/3/1992,,50,300,40,0,80,,291,,330
9292236,3/3/1992,,50,300,40,0,88,,421,,865
9292236,3/3/1992,,50,300,40,0,88,,355,,585
9292236,3/3/1992,,50,300,40,0,80,,230,,165
9292236,3/3/1992,,50,300,40,0,139,,265,,270
9292236,3/3/1992,,50,300,40,0,139,,290,,355
9292236,3/3/1992,,50,300,40,0,139,,223,,170
9292236,3/3/1992,,50,300,40,0,139,,265,,275
9292236,3/3/1992,,50,300,40,0,139,,254,,245
9292236,3/3/1992,,50,300,40,0,139,,274,,305
9292236,3/3/1992,,50,300,40,0,139,,245,,195
9292236,3/3/1992,,50,300,40,0,139,,282,,330
9292236,3/3/1992,,50,300,40,0,139,,234,,580
9292236,3/3/1992,,50,300,40,0,139,,275,,300
9292236,3/3/1992,,50,300,40,0,139,,238,,180
9292236,3/3/1992,,50,300,40,0,139,,217,,135
9292236,3/3/1992,,50,300,40,0,139,,228,,170
9292236,3/3/1992,,50,300,40,0,139,,210,,135
9292236,3/3/1992,,50,300,40,0,139,,248,,215
9292236,3/3/1992,,50,300,40,0,138,,216,,160
9292237,3/3/1992,,410,600,0,0,226,,119,,0
9292237,3/3/1992,,410,600,0,0,226,,1007,,0
9292237,3/3/1992,,410,600,0,0,226,,989,,0
9292237,3/3/1992,,410,600,0,0,228,,645,,0
9292237,3/3/1992,,410,600,0,0,228,,583,,0
9292237,3/3/1992,,410,600,0,0,228,,655,,0
9292237,3/3/1992,,410,600,0,0,229,,732,,0
9292237,3/3/1992,,410,600,0,0,229,,754,,0
9292237,3/3/1992,,410,600,0,0,229,,777,,0
9292237,3/3/1992,,410,600,0,0,128,,889,,0
9292237,3/3/1992,,410,600,0,0,128,,855,,0
9292237,3/3/1992,,410,600,0,0,128,,704,,0
9292237,3/3/1992,,410,600,0,0,128,,845,,0
9292237,3/3/1992,,410,600,0,0,128,,988,,0
9292237,3/3/1992,,410,600,0,0,128,,1024,,0
9292237,3/3/1992,,410,600,0,0,128,,967,,0
9292237,3/3/1992,,410,600,0,0,128,,988,,0
9292238,3/3/1992,,410,600,170,0,98,,510,,1840
9292238,3/3/1992,,410,600,170,0,98,,520,,1740
9292238,3/3/1992,,410,600,170,0,143,,318,,485
9292238,3/3/1992,,410,600,170,0,143,,430,,1520
9292238,3/3/1992,,410,600,170,0,143,,340,,630
9292238,3/3/1992,,410,600,170,0,143,,360,,705
9292238,3/3/1992,,410,600,170,0,143,,364,,710
9292238,3/3/1992,,410,600,170,0,143,,332,,575
9292238,3/3/1992,,410,600,170,0,143,,363,,755
9292238,3/3/1992,,410,600,170,0,228,,562,,510
9290152,3/4/1992,,131,104,10,0,134,,730,,6697
9290152,3/4/1992,,131,104,10,0,162,,500,,2497
9290152,3/4/1992,,131,104,10,0,155,,245,,245
9290152,3/4/1992,,131,104,10,0,155,,250,,265
9290152,3/4/1992,,131,104,10,0,155,,245,,225
9290152,3/4/1992,,131,104,10,0,500,,223,,200
9290152,3/4/1992,,131,104,10,0,500,,209,,191
9290152,3/4/1992,,131,104,10,0,500,,206,,180
9290152,3/4/1992,,131,104,10,0,81,,200,,112
9290152,3/4/1992,,131,104,10,0,81,,190,,105
9290152,3/4/1992,,131,104,10,0,81,,225,,130
9290152,3/4/1992,,131,104,10,0,81,,215,,120
9290152,3/4/1992,,131,104,10,0,65,,210,,126
9290152,3/4/1992,,131,104,10,0,65,,215,,126
9290153,3/4/1992,,131,105,0,0,233,,820,,4654
9290153,3/4/1992,,131,105,0,0,233,,568,,2611
9290153,3/4/1992,,131,105,0,0,230,,523,,2611
9290159,3/4/1992,,190,104,25,0,900,,101,,840
9290159,3/4/1992,,190,104,25,0,900,,87,,570
9290159,3/4/1992,,190,104,25,0,900,,73,,380
9290159,3/4/1992,,190,104,25,0,900,,97,,755
9290159,3/4/1992,,190,104,25,0,900,,96,,750
9290159,3/4/1992,,190,104,25,0,900,,100,,730
9290159,3/4/1992,,190,104,25,0,900,,75,,365
9290159,3/4/1992,,190,104,25,0,900,,106,,900
9290159,3/4/1992,,190,104,25,0,88,,291,,340
9290159,3/4/1992,,190,104,25,0,136,,232,,195
9290159,3/4/1992,,190,104,25,0,136,,250,,240
9290159,3/4/1992,,190,104,25,0,136,,242,,200
9290159,3/4/1992,,190,104,25,0,155,,192,,140
9290159,3/4/1992,,190,104,25,0,155,,252,,215
9290159,3/4/1992,,190,104,25,0,155,,222,,210
9290159,3/4/1992,,190,104,25,0,155,,201,,145
9290159,3/4/1992,,190,104,25,0,155,,213,,210
9290159,3/4/1992,,190,104,25,0,164,,232,,255
9290159,3/4/1992,,190,104,25,0,115,,301,,340
9290159,3/4/1992,,190,104,25,0,115,,240,,275
9290159,3/4/1992,,190,104,25,0,115,,201,,145
9290159,3/4/1992,,190,104,25,0,115,,212,,170
9290159,3/4/1992,,190,104,25,0,115,,232,,205
9290159,3/4/1992,,190,104,25,0,115,,260,,335
9290159,3/4/1992,,190,104,25,0,164,,272,,410
9290159,3/4/1992,,190,104,25,0,164,,204,,190
9290159,3/4/1992,,190,104,25,0,164,,152,,125
9290159,3/4/1992,,190,104,25,0,164,,162,,130
9290159,3/4/1992,,190,104,25,0,164,,172,,124
9290159,3/4/1992,,190,104,25,0,164,,162,,124
9290159,3/4/1992,,190,104,25,0,164,,162,,122
9290159,3/4/1992,,190,104,25,0,164,,200,,190
9290159,3/4/1992,,190,104,25,0,164,,253,,415
9290159,3/4/1992,,190,104,25,0,164,,212,,245
9290159,3/4/1992,,190,104,25,0,164,,200,,170
9290159,3/4/1992,,190,104,25,0,155,,201,,150
9290159,3/4/1992,,190,104,25,0,155,,173,,126
9290159,3/4/1992,,190,104,25,0,155,,232,,250
9290159,3/4/1992,,190,104,25,0,155,,254,,265
9290159,3/4/1992,,190,104,25,0,155,,266,,290
9290159,3/4/1992,,190,104,25,0,155,,252,,295
9290159,3/4/1992,,190,104,25,0,155,,233,,230
9290159,3/4/1992,,190,104,25,0,155,,245,,270
9290159,3/4/1992,,190,104,25,0,155,,201,,145
9290159,3/4/1992,,190,104,25,0,155,,252,,290
9290159,3/4/1992,,190,104,25,0,155,,251,,300
9290159,3/4/1992,,190,104,25,0,155,,233,,245
9290159,3/4/1992,,190,104,25,0,155,,232,,230
9290159,3/4/1992,,190,104,25,0,155,,243,,250
9290159,3/4/1992,,190,104,25,0,155,,232,,215
9290159,3/4/1992,,190,104,25,0,155,,250,,280
9290159,3/4/1992,,190,104,25,0,155,,191,,140
9290159,3/4/1992,,190,104,25,0,155,,253,,290
9290159,3/4/1992,,190,104,25,0,155,,212,,210
9290159,3/4/1992,,190,104,25,0,155,,190,,135
9290159,3/4/1992,,190,104,25,0,155,,243,,275
9290159,3/4/1992,,190,104,25,0,155,,200,,150
9290159,3/4/1992,,190,104,25,0,155,,242,,300
9290159,3/4/1992,,190,104,25,0,155,,250,,310
9290159,3/4/1992,,190,104,25,0,164,,251,,335
9290159,3/4/1992,,190,104,25,0,164,,240,,334
9290159,3/4/1992,,190,104,25,0,164,,200,,175
9290159,3/4/1992,,190,104,25,0,164,,242,,245
9290159,3/4/1992,,190,104,25,0,164,,243,,290
9290159,3/4/1992,,190,104,25,0,164,,252,,350
9290159,3/4/1992,,190,104,25,0,164,,256,,400
9290159,3/4/1992,,190,104,25,0,164,,252,,415
9290159,3/4/1992,,190,104,25,0,164,,150,,118
9290159,3/4/1992,,190,104,25,0,164,,252,,375
9290159,3/4/1992,,190,104,25,0,164,,223,,270
9290159,3/4/1992,,190,104,25,0,164,,266,,415
9290159,3/4/1992,,190,104,25,0,164,,233,,265
9290159,3/4/1992,,190,104,25,0,164,,192,,145
9290159,3/4/1992,,190,104,25,0,164,,273,,395
9290159,3/4/1992,,190,104,25,0,164,,150,,118
9290159,3/4/1992,,190,104,25,0,164,,254,,290
9290159,3/4/1992,,190,104,25,0,164,,200,,145
9290159,3/4/1992,,190,104,25,0,164,,201,,170
9290159,3/4/1992,,190,104,25,0,164,,200,,145
9290159,3/4/1992,,190,104,25,0,164,,190,,160
9290159,3/4/1992,,190,104,25,0,164,,150,,130
9290159,3/4/1992,,190,104,25,0,164,,140,,84
9290159,3/4/1992,,190,104,25,0,164,,200,,205
9290159,3/4/1992,,190,104,25,0,152,,252,,275
9290159,3/4/1992,,190,104,25,0,152,,250,,285
9290159,3/4/1992,,190,104,25,0,152,,302,,430
9290159,3/4/1992,,190,104,25,0,152,,232,,190
9290159,3/4/1992,,190,104,25,0,152,,301,,355
9290159,3/4/1992,,190,104,25,0,675,,289,,310
9290159,3/4/1992,,190,104,25,0,258,,200,,210
9290159,3/4/1992,,190,104,25,0,137,,251,,215
9290159,3/4/1992,,190,104,25,0,156,,204,,150
9290159,3/4/1992,,190,104,25,0,115,,252,,360
9290159,3/4/1992,,190,104,25,0,115,,291,,370
9290159,3/4/1992,,190,104,25,0,700,,192,,86
9290159,3/4/1992,,190,104,25,0,700,,151,,88
9290159,3/4/1992,,190,104,25,0,700,,190,,92
9290159,3/4/1992,,190,104,25,0,700,,200,,130
9290159,3/4/1992,,190,104,25,0,700,,154,,76
9290159,3/4/1992,,190,104,25,0,700,,152,,90
9290159,3/4/1992,,190,104,25,0,700,,251,,225
9290159,3/4/1992,,190,104,25,0,700,,204,,114
9290159,3/4/1992,,190,104,25,0,700,,265,,290
9290159,3/4/1992,,190,104,25,0,700,,174,,120
9290159,3/4/1992,,190,104,25,0,700,,196,,108
9290159,3/4/1992,,190,104,25,0,700,,163,,94
9290159,3/4/1992,,190,104,25,0,700,,266,,300
9290159,3/4/1992,,190,104,25,0,700,,201,,155
9290159,3/4/1992,,190,104,25,0,700,,210,,122
9290159,3/4/1992,,190,104,25,0,700,,210,,112
9290159,3/4/1992,,190,104,25,0,700,,212,,113
9290159,3/4/1992,,190,104,25,0,700,,150,,70
9290159,3/4/1992,,190,104,25,0,700,,284,,355
9290159,3/4/1992,,190,104,25,0,700,,201,,140
9290159,3/4/1992,,190,104,25,0,700,,232,,175
9290159,3/4/1992,,190,104,25,0,700,,266,,380
9290159,3/4/1992,,190,104,25,0,700,,252,,205
9290159,3/4/1992,,190,104,25,0,700,,253,,240
9290159,3/4/1992,,190,104,25,0,700,,160,,104
9290159,3/4/1992,,190,104,25,0,700,,200,,130
9290159,3/4/1992,,190,104,25,0,700,,232,,155
9290159,3/4/1992,,190,104,25,0,700,,200,,118
9290159,3/4/1992,,190,104,25,0,700,,232,,165
9290159,3/4/1992,,190,104,25,0,700,,200,,102
9290159,3/4/1992,,190,104,25,0,700,,221,,140
9290159,3/4/1992,,190,104,25,0,700,,152,,102
9290159,3/4/1992,,190,104,25,0,700,,149,,64
9290159,3/4/1992,,190,104,25,0,700,,147,,62
9290159,3/4/1992,,190,104,25,0,700,,142,,66
9290159,3/4/1992,,190,104,25,0,700,,173,,108
9290159,3/4/1992,,190,104,25,0,700,,202,,135
9290159,3/4/1992,,190,104,25,0,700,,151,,80
9290159,3/4/1992,,190,104,25,0,700,,200,,104
9290159,3/4/1992,,190,104,25,0,700,,132,,52
9290159,3/4/1992,,190,104,25,0,701,,201,,130
9290159,3/4/1992,,190,104,25,0,701,,212,,170
9290159,3/4/1992,,190,104,25,0,703,,200,,210
9290159,3/4/1992,,190,104,25,0,703,,192,,170
9290159,3/4/1992,,190,104,25,0,703,,150,,130
9290159,3/4/1992,,190,104,25,0,703,,250,,170
9290159,3/4/1992,,190,104,25,0,703,,201,,245
9290159,3/4/1992,,190,104,25,0,703,,161,,170
9290159,3/4/1992,,190,104,25,0,703,,166,,195
9290159,3/4/1992,,190,104,25,0,703,,192,,195
9290160,3/4/1992,,190,104,35,0,140,,273,,260
9290160,3/4/1992,,190,104,35,0,140,,292,,275
9290160,3/4/1992,,190,104,35,0,140,,283,,305
9290160,3/4/1992,,190,104,35,0,140,,322,,475
9290160,3/4/1992,,190,104,35,0,140,,312,,465
9290160,3/4/1992,,190,104,35,0,140,,272,,255
9290160,3/4/1992,,190,104,35,0,140,,303,,335
9290160,3/4/1992,,190,104,35,0,140,,265,,260
9290160,3/4/1992,,190,104,35,0,140,,242,,250
9290160,3/4/1992,,190,104,35,0,140,,311,,385
9290160,3/4/1992,,190,104,35,0,140,,333,,455
9290160,3/4/1992,,190,104,35,0,140,,212,,245
9290160,3/4/1992,,190,104,35,0,140,,333,,390
9290160,3/4/1992,,190,104,35,0,140,,399,,315
9290160,3/4/1992,,190,104,35,0,140,,312,,395
9290160,3/4/1992,,190,104,35,0,140,,300,,375
9290160,3/4/1992,,190,104,35,0,140,,301,,350
9290160,3/4/1992,,190,104,35,0,140,,303,,475
9290160,3/4/1992,,190,104,35,0,140,,272,,305
9290160,3/4/1992,,190,104,35,0,140,,300,,350
9290160,3/4/1992,,190,104,35,0,140,,277,,275
9290160,3/4/1992,,190,104,35,0,140,,289,,315
9290160,3/4/1992,,190,104,35,0,140,,322,,510
9290160,3/4/1992,,190,104,35,0,140,,314,,686
9290160,3/4/1992,,190,104,35,0,140,,272,,275
9290160,3/4/1992,,190,104,35,0,140,,255,,225
9290160,3/4/1992,,190,104,35,0,140,,242,,215
9290160,3/4/1992,,190,104,35,0,140,,250,,215
9290160,3/4/1992,,190,104,35,0,140,,243,,265
9290160,3/4/1992,,190,104,35,0,140,,252,,230
9290160,3/4/1992,,190,104,35,0,140,,250,,225
9290160,3/4/1992,,190,104,35,0,140,,300,,385
9290160,3/4/1992,,190,104,35,0,140,,252,,260
9290160,3/4/1992,,190,104,35,0,140,,272,,280
9290160,3/4/1992,,190,104,35,0,140,,233,,255
9290160,3/4/1992,,190,104,35,0,140,,252,,0
9290160,3/4/1992,,190,104,35,0,140,,232,,190
9290160,3/4/1992,,190,104,35,0,140,,300,,365
9290160,3/4/1992,,190,104,35,0,140,,231,,200
9290160,3/4/1992,,190,104,35,0,140,,250,,230
9290160,3/4/1992,,190,104,35,0,140,,220,,150
9290160,3/4/1992,,190,104,35,0,140,,312,,415
9290160,3/4/1992,,190,104,35,0,140,,300,,360
9290160,3/4/1992,,190,104,35,0,140,,272,,270
9290160,3/4/1992,,190,104,35,0,140,,242,,200
9290160,3/4/1992,,190,104,35,0,140,,250,,235
9290160,3/4/1992,,190,104,35,0,140,,230,,210
9290160,3/4/1992,,190,104,35,0,140,,249,,235
9290160,3/4/1992,,190,104,35,0,140,,277,,190
9290160,3/4/1992,,190,104,35,0,140,,260,,245
9290160,3/4/1992,,190,104,35,0,140,,252,,245
9290160,3/4/1992,,190,104,35,0,140,,232,,205
9290160,3/4/1992,,190,104,35,0,140,,332,,430
9290160,3/4/1992,,190,104,35,0,140,,260,,230
9290160,3/4/1992,,190,104,35,0,140,,271,,215
9290160,3/4/1992,,190,104,35,0,140,,263,,245
9290160,3/4/1992,,190,104,35,0,140,,250,,215
9290160,3/4/1992,,190,104,35,0,140,,252,,265
9290160,3/4/1992,,190,104,35,0,140,,150,,150
9290160,3/4/1992,,190,104,35,0,140,,250,,280
9290160,3/4/1992,,190,104,35,0,140,,232,,210
9290160,3/4/1992,,190,104,35,0,140,,222,,185
9290160,3/4/1992,,190,104,35,0,140,,250,,240
9290160,3/4/1992,,190,104,35,0,140,,192,,185
9290160,3/4/1992,,190,104,35,0,140,,191,,150
9290160,3/4/1992,,190,104,35,0,140,,203,,185
9290160,3/4/1992,,190,104,35,0,140,,242,,230
9290160,3/4/1992,,190,104,35,0,140,,233,,220
9290160,3/4/1992,,190,104,35,0,140,,250,,260
9290160,3/4/1992,,190,104,35,0,140,,199,,122
9290160,3/4/1992,,190,104,35,0,140,,222,,150
9290160,3/4/1992,,190,104,35,0,140,,233,,250
9290160,3/4/1992,,190,104,35,0,140,,212,,180
9290160,3/4/1992,,190,104,35,0,140,,250,,250
9290160,3/4/1992,,190,104,35,0,140,,243,,240
9290160,3/4/1992,,190,104,35,0,140,,263,,310
9290160,3/4/1992,,190,104,35,0,140,,192,,160
9290160,3/4/1992,,190,104,35,0,140,,244,,265
9290160,3/4/1992,,190,104,35,0,140,,250,,310
9290160,3/4/1992,,190,104,35,0,140,,200,,122
9290160,3/4/1992,,190,104,35,0,140,,200,,175
9290160,3/4/1992,,190,104,35,0,140,,200,,175
9290160,3/4/1992,,190,104,35,0,140,,233,,175
9290160,3/4/1992,,190,104,35,0,140,,222,,230
9290160,3/4/1992,,190,104,35,0,140,,233,,230
9290160,3/4/1992,,190,104,35,0,140,,223,,225
9290160,3/4/1992,,190,104,35,0,140,,224,,230
9290160,3/4/1992,,190,104,35,0,140,,216,,210
9290160,3/4/1992,,190,104,35,0,140,,250,,260
9290160,3/4/1992,,190,104,35,0,140,,244,,260
9290160,3/4/1992,,190,104,35,0,140,,232,,200
9290160,3/4/1992,,190,104,35,0,140,,221,,220
9290160,3/4/1992,,190,104,35,0,140,,150,,130
9290160,3/4/1992,,190,104,35,0,140,,260,,310
9290160,3/4/1992,,190,104,35,0,140,,230,,240
9290160,3/4/1992,,190,104,35,0,140,,201,,150
9290160,3/4/1992,,190,104,35,0,140,,200,,124
9290160,3/4/1992,,190,104,35,0,140,,232,,124
9290160,3/4/1992,,190,104,35,0,117,,350,,124
9290195,3/4/1992,,310,102,0,0,901,,97,,940
9290195,3/4/1992,,310,102,0,0,901,,105,,1110
9290195,3/4/1992,,310,102,0,0,901,,88,,890
9290195,3/4/1992,,310,102,0,0,901,,95,,850
9290195,3/4/1992,,310,102,0,0,901,,77,,490
9290195,3/4/1992,,310,102,0,0,901,,80,,530
9290195,3/4/1992,,310,102,0,0,901,,93,,820
9290195,3/4/1992,,310,102,0,0,901,,75,,450
9290195,3/4/1992,,310,102,0,0,901,,115,,1365
9292234,3/4/1992,,420,600,0,0,226,,124,,0
9292234,3/4/1992,,420,600,0,0,226,,117,,0
9292234,3/4/1992,,420,600,0,0,228,,730,,0
9292234,3/4/1992,,420,600,0,0,228,,670,,0
9292234,3/4/1992,,420,600,0,0,230,,515,,0
9292234,3/4/1992,,420,600,0,0,230,,117,,0
9290154,3/5/1992,,131,104,0,0,140,,205,,130
9290154,3/5/1992,,131,104,0,0,140,,184,,780
9290154,3/5/1992,,131,104,0,0,500,,219,,210
9290154,3/5/1992,,131,104,0,0,136,,215,,135
9290154,3/5/1992,,131,104,0,0,140,,208,,124
9290154,3/5/1992,,131,104,0,0,140,,194,,94
9290154,3/5/1992,,131,104,0,0,140,,163,,45
9290154,3/5/1992,,131,104,0,0,140,,176,,75
9290154,3/5/1992,,131,104,0,0,80,,235,,175
9290154,3/5/1992,,131,104,0,0,80,,213,,140
